264941.44
268437.47
271839.03
275058.53
278584.34
282051.94
285502.5
289103.25
292691.03
296313.28
300021.03
303746.25
307519.8
311354.4
315223.7
319144.34
323118.22
327135.97
331206.0
335327.78
339498.6
343722.6
347999.28
352328.34
356711.88
361149.88
365642.8
370191.88
374797.5
379460.34
384181.22
388960.88
393799.9
398699.22
403659.44
408681.4
